,법정동코드,법정동명,폐지여부
34015,4774003510,경상북도 안동군 월곡면 기사동,폐지
34016,4774003511,경상북도 안동군 월곡면 주진동,폐지
34017,4774003512,경상북도 안동군 월곡면 도목동,폐지
34018,4774003513,경상북도 안동군 월곡면 미질동,폐지
34019,4774003514,경상북도 안동군 월곡면 마동,폐지
34020,4774003515,경상북도 안동군 월곡면 사월동,폐지
34021,4774003516,경상북도 안동군 월곡면 절강동,폐지
34022,4774011000,경상북도 안동군 풍산읍,폐지
34023,4774011001,경상북도 안동군 풍산읍 단호동,폐지
34024,4774011021,경상북도 안동군 풍산읍 안교동,폐지
34025,4774011022,경상북도 안동군 풍산읍 상리동,폐지
34026,4774011023,경상북도 안동군 풍산읍 하리동,폐지
34027,4774011024,경상북도 안동군 풍산읍 마애동,폐지
34028,4774011025,경상북도 안동군 풍산읍 수동,폐지
34029,4774011026,경상북도 안동군 풍산읍 회곡동,폐지
34030,4774011027,경상북도 안동군 풍산읍 계평동,폐지
34031,4774011028,경상북도 안동군 풍산읍 막곡동,폐지
34032,4774011029,경상북도 안동군 풍산읍 수곡동,폐지
34033,4774011030,경상북도 안동군 풍산읍 노동,폐지
34034,4774011031,경상북도 안동군 풍산읍 죽전동,폐지
34035,4774011032,경상북도 안동군 풍산읍 만운동,폐지
34036,4774011033,경상북도 안동군 풍산읍 서미동,폐지
34037,4774011034,경상북도 안동군 풍산읍 신양동,폐지
34038,4774011035,경상북도 안동군 풍산읍 현애동,폐지
34039,4774011036,경상북도 안동군 풍산읍 오미동,폐지
34040,4774011037,경상북도 안동군 풍산읍 괴정동,폐지
34041,4774011038,경상북도 안동군 풍산읍 매곡동,폐지
34042,4774011039,경상북도 안동군 풍산읍 소산동,폐지
34043,4774011040,경상북도 안동군 풍산읍 안교리,폐지
34044,4774011041,경상북도 안동군 풍산읍 상리리,폐지
34045,4774011042,경상북도 안동군 풍산읍 하리리,폐지
34046,4774011043,경상북도 안동군 풍산읍 마애리,폐지
34047,4774011044,경상북도 안동군 풍산읍 수리,폐지
34048,4774011045,경상북도 안동군 풍산읍 회곡리,폐지
34049,4774011046,경상북도 안동군 풍산읍 계평리,폐지
34050,4774011047,경상북도 안동군 풍산읍 막곡리,폐지
34051,4774011048,경상북도 안동군 풍산읍 수곡리,폐지
34052,4774011049,경상북도 안동군 풍산읍 노리,폐지
34053,4774011050,경상북도 안동군 풍산읍 죽전리,폐지
34054,4774011051,경상북도 안동군 풍산읍 만운리,폐지
34055,4774011052,경상북도 안동군 풍산읍 서미리,폐지
34056,4774011053,경상북도 안동군 풍산읍 신양리,폐지
34057,4774011054,경상북도 안동군 풍산읍 현애리,폐지
34058,4774011055,경상북도 안동군 풍산읍 오미리,폐지
34059,4774011056,경상북도 안동군 풍산읍 괴정리,폐지
34060,4774011057,경상북도 안동군 풍산읍 매곡리,폐지
34061,4774011058,경상북도 안동군 풍산읍 소산리,폐지
34062,4774031000,경상북도 안동군 와룡면,폐지
34063,4774031021,경상북도 안동군 와룡면 중가구동,폐지
34064,4774031022,경상북도 안동군 와룡면 가구동,폐지
34065,4774031023,경상북도 안동군 와룡면 산야동,폐지
34066,4774031024,경상북도 안동군 와룡면 주계동,폐지
34067,4774031025,경상북도 안동군 와룡면 가야동,폐지
34068,4774031026,경상북도 안동군 와룡면 지내동,폐지
34069,4774031027,경상북도 안동군 와룡면 태동,폐지
34070,4774031028,경상북도 안동군 와룡면 서지동,폐지
34071,4774031029,경상북도 안동군 와룡면 이하동,폐지
34072,4774031030,경상북도 안동군 와룡면 이상동,폐지
34073,4774031031,경상북도 안동군 와룡면 주하동,폐지
34074,4774031032,경상북도 안동군 와룡면 감애동,폐지
34075,4774031033,경상북도 안동군 와룡면 서현동,폐지
34076,4774031034,경상북도 안동군 와룡면 라소동,폐지
34077,4774031035,경상북도 안동군 와룡면 가류동,폐지
34078,4774031036,경상북도 안동군 와룡면 도곡동,폐지
34079,4774031037,경상북도 안동군 와룡면 절강동,폐지
34080,4774031038,경상북도 안동군 와룡면 오천동,폐지
34081,4774031039,경상북도 안동군 와룡면 중가구리,폐지
34082,4774031040,경상북도 안동군 와룡면 가구리,폐지
34083,4774031041,경상북도 안동군 와룡면 산야리,폐지
34084,4774031042,경상북도 안동군 와룡면 주계리,폐지
34085,4774031043,경상북도 안동군 와룡면 가야리,폐지
34086,4774031044,경상북도 안동군 와룡면 지내리,폐지
34087,4774031045,경상북도 안동군 와룡면 태리,폐지
34088,4774031046,경상북도 안동군 와룡면 서지리,폐지
34089,4774031047,경상북도 안동군 와룡면 이하리,폐지
34090,4774031048,경상북도 안동군 와룡면 이상리,폐지
34091,4774031049,경상북도 안동군 와룡면 주하리,폐지
34092,4774031050,경상북도 안동군 와룡면 감애리,폐지
34093,4774031051,경상북도 안동군 와룡면 서현리,폐지
34094,4774031052,경상북도 안동군 와룡면 라소리,폐지
34095,4774031053,경상북도 안동군 와룡면 가류리,폐지
34096,4774031054,경상북도 안동군 와룡면 도곡리,폐지
34097,4774031055,경상북도 안동군 와룡면 절강리,폐지
34098,4774031056,경상북도 안동군 와룡면 오천리,폐지
34099,4774032000,경상북도 안동군 북후면,폐지
34100,4774032021,경상북도 안동군 북후면 옹천동,폐지
34101,4774032022,경상북도 안동군 북후면 장기동,폐지
34102,4774032023,경상북도 안동군 북후면 도촌동,폐지
34103,4774032024,경상북도 안동군 북후면 오산동,폐지
34104,4774032025,경상북도 안동군 북후면 도진동,폐지
34105,4774032026,경상북도 안동군 북후면 물한동,폐지
34106,4774032027,경상북도 안동군 북후면 연곡동,폐지
34107,4774032028,경상북도 안동군 북후면 두산동,폐지
34108,4774032029,경상북도 안동군 북후면 신전동,폐지
34109,4774032030,경상북도 안동군 북후면 월전동,폐지
34110,4774032031,경상북도 안동군 북후면 석탑동,폐지
34111,4774032032,경상북도 안동군 북후면 대현동,폐지
34112,4774032033,경상북도 안동군 북후면 옹천리,폐지
34113,4774032034,경상북도 안동군 북후면 장기리,폐지
34114,4774032035,경상북도 안동군 북후면 도촌리,폐지
34115,4774032036,경상북도 안동군 북후면 오산리,폐지
34116,4774032037,경상북도 안동군 북후면 도진리,폐지
34117,4774032038,경상북도 안동군 북후면 물한리,폐지
34118,4774032039,경상북도 안동군 북후면 연곡리,폐지
34119,4774032040,경상북도 안동군 북후면 두산리,폐지
34120,4774032041,경상북도 안동군 북후면 신전리,폐지
34121,4774032042,경상북도 안동군 북후면 월전리,폐지
34122,4774032043,경상북도 안동군 북후면 석탑리,폐지
34123,4774032044,경상북도 안동군 북후면 대현리,폐지
34124,4774033000,경상북도 안동군 서후면,폐지
34125,4774033021,경상북도 안동군 서후면 광평동,폐지
34126,4774033022,경상북도 안동군 서후면 저전동,폐지
34127,4774033023,경상북도 안동군 서후면 태장동,폐지
34128,4774033024,경상북도 안동군 서후면 이송천동,폐지
34129,4774033025,경상북도 안동군 서후면 금계동,폐지
34130,4774033026,경상북도 안동군 서후면 성곡동,폐지
34131,4774033027,경상북도 안동군 서후면 이개동,폐지
34132,4774033028,경상북도 안동군 서후면 교동,폐지
34133,4774033029,경상북도 안동군 서후면 명동,폐지
34134,4774033030,경상북도 안동군 서후면 대두서동,폐지
34135,4774033031,경상북도 안동군 서후면 자품동,폐지
34136,4774033032,경상북도 안동군 서후면 광평리,폐지
34137,4774033033,경상북도 안동군 서후면 저전리,폐지
34138,4774033034,경상북도 안동군 서후면 태장리,폐지
34139,4774033035,경상북도 안동군 서후면 이송천리,폐지
34140,4774033036,경상북도 안동군 서후면 금계리,폐지
34141,4774033037,경상북도 안동군 서후면 성곡리,폐지
34142,4774033038,경상북도 안동군 서후면 이개리,폐지
34143,4774033039,경상북도 안동군 서후면 교리,폐지
34144,4774033040,경상북도 안동군 서후면 명리,폐지
34145,4774033041,경상북도 안동군 서후면 대두서리,폐지
34146,4774033042,경상북도 안동군 서후면 자품리,폐지
34147,4774034000,경상북도 안동군 풍천면,폐지
34148,4774034021,경상북도 안동군 풍천면 갈전동,폐지
34149,4774034022,경상북도 안동군 풍천면 도양동,폐지
34150,4774034023,경상북도 안동군 풍천면 구담동,폐지
34151,4774034024,경상북도 안동군 풍천면 광덕동,폐지
34152,4774034025,경상북도 안동군 풍천면 기산동,폐지
34153,4774034026,경상북도 안동군 풍천면 신성동,폐지
34154,4774034027,경상북도 안동군 풍천면 금계동,폐지
34155,4774034028,경상북도 안동군 풍천면 구호동,폐지
34156,4774034029,경상북도 안동군 풍천면 어담동,폐지
34157,4774034030,경상북도 안동군 풍천면 인금동,폐지
34158,4774034031,경상북도 안동군 풍천면 가곡동,폐지
34159,4774034032,경상북도 안동군 풍천면 병산동,폐지
34160,4774034033,경상북도 안동군 풍천면 하회동,폐지
34161,4774034034,경상북도 안동군 풍천면 갈전리,폐지
34162,4774034035,경상북도 안동군 풍천면 도양리,폐지
34163,4774034036,경상북도 안동군 풍천면 구담리,폐지
34164,4774034037,경상북도 안동군 풍천면 광덕리,폐지
34165,4774034038,경상북도 안동군 풍천면 기산리,폐지
34166,4774034039,경상북도 안동군 풍천면 신성리,폐지
34167,4774034040,경상북도 안동군 풍천면 금계리,폐지
34168,4774034041,경상북도 안동군 풍천면 구호리,폐지
34169,4774034042,경상북도 안동군 풍천면 어담리,폐지
34170,4774034043,경상북도 안동군 풍천면 인금리,폐지
34171,4774034044,경상북도 안동군 풍천면 가곡리,폐지
34172,4774034045,경상북도 안동군 풍천면 병산리,폐지
34173,4774034046,경상북도 안동군 풍천면 하회리,폐지
34174,4774035000,경상북도 안동군 일직면,폐지
34175,4774035021,경상북도 안동군 일직면 귀미동,폐지
34176,4774035022,경상북도 안동군 일직면 구천동,폐지
34177,4774035023,경상북도 안동군 일직면 망호동,폐지
34178,4774035024,경상북도 안동군 일직면 원동,폐지
34179,4774035025,경상북도 안동군 일직면 광연동,폐지
34180,4774035026,경상북도 안동군 일직면 명진동,폐지
34181,4774035027,경상북도 안동군 일직면 평팔동,폐지
34182,4774035028,경상북도 안동군 일직면 용각동,폐지
34183,4774035029,경상북도 안동군 일직면 국곡동,폐지
34184,4774035030,경상북도 안동군 일직면 조탑동,폐지
34185,4774035031,경상북도 안동군 일직면 송리동,폐지
34186,4774035032,경상북도 안동군 일직면 원호동,폐지
34187,4774035033,경상북도 안동군 일직면 운산동,폐지
34188,4774035034,경상북도 안동군 일직면 귀미리,폐지
34189,4774035035,경상북도 안동군 일직면 구천리,폐지
34190,4774035036,경상북도 안동군 일직면 망호리,폐지
34191,4774035037,경상북도 안동군 일직면 원리,폐지
34192,4774035038,경상북도 안동군 일직면 광연리,폐지
34193,4774035039,경상북도 안동군 일직면 명진리,폐지
34194,4774035040,경상북도 안동군 일직면 평팔리,폐지
34195,4774035041,경상북도 안동군 일직면 용각리,폐지
34196,4774035042,경상북도 안동군 일직면 국곡리,폐지
34197,4774035043,경상북도 안동군 일직면 조탑리,폐지
34198,4774035044,경상북도 안동군 일직면 송리리,폐지
34199,4774035045,경상북도 안동군 일직면 원호리,폐지
34200,4774035046,경상북도 안동군 일직면 운산리,폐지
34201,4774036000,경상북도 안동군 남후면,폐지
34202,4774036001,경상북도 안동군 남후면 수하동,폐지
34203,4774036002,경상북도 안동군 남후면 수상동,폐지
34204,4774036021,경상북도 안동군 남후면 광음동,폐지
34205,4774036022,경상북도 안동군 남후면 무릉동,폐지
34206,4774036023,경상북도 안동군 남후면 개곡동,폐지
34207,4774036024,경상북도 안동군 남후면 검암동,폐지
34208,4774036025,경상북도 안동군 남후면 고하동,폐지
34209,4774036026,경상북도 안동군 남후면 고상동,폐지
34210,4774036027,경상북도 안동군 남후면 상아동,폐지
34211,4774036028,경상북도 안동군 남후면 하아동,폐지
34212,4774036029,경상북도 안동군 남후면 단호동,폐지
34213,4774036030,경상북도 안동군 남후면 광음리,폐지
34214,4774036031,경상북도 안동군 남후면 무릉리,폐지
34215,4774036032,경상북도 안동군 남후면 개곡리,폐지
34216,4774036033,경상북도 안동군 남후면 검암리,폐지
34217,4774036034,경상북도 안동군 남후면 고하리,폐지
34218,4774036035,경상북도 안동군 남후면 고상리,폐지
34219,4774036036,경상북도 안동군 남후면 상아리,폐지
34220,4774036037,경상북도 안동군 남후면 하아리,폐지
34221,4774036038,경상북도 안동군 남후면 단호리,폐지
34222,4774037000,경상북도 안동군 남선면,폐지
34223,4774037001,경상북도 안동군 남선면 정상동,폐지
34224,4774037002,경상북도 안동군 남선면 정하동,폐지
34225,4774037021,경상북도 안동군 남선면 이천동,폐지
34226,4774037022,경상북도 안동군 남선면 신석동,폐지
34227,4774037023,경상북도 안동군 남선면 구미동,폐지
34228,4774037024,경상북도 안동군 남선면 신흥동,폐지
34229,4774037025,경상북도 안동군 남선면 도로동,폐지
34230,4774037026,경상북도 안동군 남선면 현내동,폐지
34231,4774037027,경상북도 안동군 남선면 원림동,폐지
34232,4774037028,경상북도 안동군 남선면 외하동,폐지
34233,4774037029,경상북도 안동군 남선면 이천리,폐지
34234,4774037030,경상북도 안동군 남선면 신석리,폐지
34235,4774037031,경상북도 안동군 남선면 구미리,폐지
34236,4774037032,경상북도 안동군 남선면 신흥리,폐지
34237,4774037033,경상북도 안동군 남선면 도로리,폐지
34238,4774037034,경상북도 안동군 남선면 현내리,폐지
34239,4774037035,경상북도 안동군 남선면 원림리,폐지
34240,4774037036,경상북도 안동군 남선면 외하리,폐지
34241,4774038000,경상북도 안동군 임하면,폐지
34242,4774038001,경상북도 안동군 임하면 송천동,폐지
34243,4774038002,경상북도 안동군 임하면 석동동,폐지
34244,4774038003,경상북도 안동군 임하면 광천동,폐지
34245,4774038004,경상북도 안동군 임하면 현하동,폐지
34246,4774038021,경상북도 안동군 임하면 임하동,폐지
34247,4774038022,경상북도 안동군 임하면 사의동,폐지
34248,4774038023,경상북도 안동군 임하면 천전동,폐지
34249,4774038024,경상북도 안동군 임하면 추목동,폐지
34250,4774038025,경상북도 안동군 임하면 신덕동,폐지
34251,4774038026,경상북도 안동군 임하면 금소동,폐지
34252,4774038027,경상북도 안동군 임하면 고곡동,폐지
34253,4774038028,경상북도 안동군 임하면 오대동,폐지
34254,4774038029,경상북도 안동군 임하면 노산동,폐지
34255,4774038030,경상북도 안동군 임하면 임하리,폐지
34256,4774038031,경상북도 안동군 임하면 사의리,폐지
34257,4774038032,경상북도 안동군 임하면 천전리,폐지
34258,4774038033,경상북도 안동군 임하면 추목리,폐지
34259,4774038034,경상북도 안동군 임하면 신덕리,폐지
34260,4774038035,경상북도 안동군 임하면 금소리,폐지
34261,4774038036,경상북도 안동군 임하면 고곡리,폐지
34262,4774038037,경상북도 안동군 임하면 오대리,폐지
34263,4774038038,경상북도 안동군 임하면 노산리,폐지
34264,4774039000,경상북도 안동군 길안면,폐지
34265,4774039001,경상북도 안동군 길안면 지례동,폐지
34266,4774039002,경상북도 안동군 길안면 지동,폐지
34267,4774039021,경상북도 안동군 길안면 천지동,폐지
34268,4774039022,경상북도 안동군 길안면 만음동,폐지
34269,4774039023,경상북도 안동군 길안면 백자동,폐지
34270,4774039024,경상북도 안동군 길안면 금곡동,폐지
34271,4774039025,경상북도 안동군 길안면 송사동,폐지
34272,4774039026,경상북도 안동군 길안면 대사동,폐지
34273,4774039027,경상북도 안동군 길안면 고란동,폐지
34274,4774039028,경상북도 안동군 길안면 묵계동,폐지
34275,4774039029,경상북도 안동군 길안면 구수동,폐지
34276,4774039030,경상북도 안동군 길안면 배방동,폐지
34277,4774039031,경상북도 안동군 길안면 용계동,폐지
34278,4774039032,경상북도 안동군 길안면 대곡동,폐지
34279,4774039033,경상북도 안동군 길안면 현하동,폐지
34280,4774039034,경상북도 안동군 길안면 천지리,폐지
34281,4774039035,경상북도 안동군 길안면 만음리,폐지
34282,4774039036,경상북도 안동군 길안면 백자리,폐지
34283,4774039037,경상북도 안동군 길안면 금곡리,폐지
34284,4774039038,경상북도 안동군 길안면 송사리,폐지
34285,4774039039,경상북도 안동군 길안면 대사리,폐지
34286,4774039040,경상북도 안동군 길안면 고란리,폐지
34287,4774039041,경상북도 안동군 길안면 묵계리,폐지
34288,4774039042,경상북도 안동군 길안면 구수리,폐지
34289,4774039043,경상북도 안동군 길안면 배방리,폐지
34290,4774039044,경상북도 안동군 길안면 용계리,폐지
34291,4774039045,경상북도 안동군 길안면 대곡리,폐지
34292,4774039046,경상북도 안동군 길안면 현하리,폐지
34293,4774040000,경상북도 안동군 임동면,폐지
34294,4774040021,경상북도 안동군 임동면 중평동,폐지
34295,4774040022,경상북도 안동군 임동면 수곡동,폐지
34296,4774040023,경상북도 안동군 임동면 고천동,폐지
34297,4774040024,경상북도 안동군 임동면 갈전동,폐지
34298,4774040025,경상북도 안동군 임동면 마령동,폐지
34299,4774040026,경상북도 안동군 임동면 위동,폐지
34300,4774040027,경상북도 안동군 임동면 대곡동,폐지
34301,4774040028,경상북도 안동군 임동면 박곡동,폐지
34302,4774040029,경상북도 안동군 임동면 마동,폐지
34303,4774040030,경상북도 안동군 임동면 사월동,폐지
34304,4774040031,경상북도 안동군 임동면 지례동,폐지
34305,4774040032,경상북도 안동군 임동면 지동,폐지
34306,4774040033,경상북도 안동군 임동면 망천동,폐지
34307,4774040034,경상북도 안동군 임동면 중평리,폐지
34308,4774040035,경상북도 안동군 임동면 수곡리,폐지
34309,4774040036,경상북도 안동군 임동면 고천리,폐지
34310,4774040037,경상북도 안동군 임동면 갈전리,폐지
34311,4774040038,경상북도 안동군 임동면 마령리,폐지
34312,4774040039,경상북도 안동군 임동면 위리,폐지
34313,4774040040,경상북도 안동군 임동면 대곡리,폐지
34314,4774040041,경상북도 안동군 임동면 박곡리,폐지
34315,4774040042,경상북도 안동군 임동면 마리,폐지
34316,4774040043,경상북도 안동군 임동면 사월리,폐지
34317,4774040044,경상북도 안동군 임동면 지례리,폐지
34318,4774040045,경상북도 안동군 임동면 지리,폐지
34319,4774040046,경상북도 안동군 임동면 망천리,폐지
34320,4774041000,경상북도 안동군 예안면,폐지
34321,4774041001,경상북도 안동군 예안면 동부동,폐지
34322,4774041002,경상북도 안동군 예안면 서부동,폐지
34323,4774041003,경상북도 안동군 예안면 선양동,폐지
34324,4774041004,경상북도 안동군 예안면 오천동,폐지
34325,4774041021,경상북도 안동군 예안면 천전동,폐지
34326,4774041022,경상북도 안동군 예안면 부포동,폐지
34327,4774041023,경상북도 안동군 예안면 귀단동,폐지
34328,4774041024,경상북도 안동군 예안면 태곡동,폐지
34329,4774041025,경상북도 안동군 예안면 인계동,폐지
34330,4774041026,경상북도 안동군 예안면 삼계동,폐지
34331,4774041027,경상북도 안동군 예안면 도촌동,폐지
34332,4774041028,경상북도 안동군 예안면 동천동,폐지
34333,4774041029,경상북도 안동군 예안면 신남동,폐지
34334,4774041030,경상북도 안동군 예안면 기사동,폐지
34335,4774041031,경상북도 안동군 예안면 도목동,폐지
34336,4774041032,경상북도 안동군 예안면 주진동,폐지
34337,4774041033,경상북도 안동군 예안면 계곡동,폐지
34338,4774041034,경상북도 안동군 예안면 정산동,폐지
34339,4774041035,경상북도 안동군 예안면 구룡동,폐지
34340,4774041036,경상북도 안동군 예안면 미질동,폐지
34341,4774041037,경상북도 안동군 예안면 천전리,폐지
34342,4774041038,경상북도 안동군 예안면 부포리,폐지
34343,4774041039,경상북도 안동군 예안면 귀단리,폐지
34344,4774041040,경상북도 안동군 예안면 태곡리,폐지
34345,4774041041,경상북도 안동군 예안면 인계리,폐지
34346,4774041042,경상북도 안동군 예안면 삼계리,폐지
34347,4774041043,경상북도 안동군 예안면 도촌리,폐지
34348,4774041044,경상북도 안동군 예안면 동천리,폐지
34349,4774041045,경상북도 안동군 예안면 신남리,폐지
34350,4774041046,경상북도 안동군 예안면 기사리,폐지
34351,4774041047,경상북도 안동군 예안면 도목리,폐지
34352,4774041048,경상북도 안동군 예안면 주진리,폐지
34353,4774041049,경상북도 안동군 예안면 계곡리,폐지
34354,4774041050,경상북도 안동군 예안면 정산리,폐지
34355,4774041051,경상북도 안동군 예안면 구룡리,폐지
34356,4774041052,경상북도 안동군 예안면 미질리,폐지
34357,4774042000,경상북도 안동군 도산면,폐지
34358,4774042021,경상북도 안동군 도산면 토계동,폐지
34359,4774042022,경상북도 안동군 도산면 분천동,폐지
34360,4774042023,경상북도 안동군 도산면 의촌동,폐지
34361,4774042024,경상북도 안동군 도산면 원천동,폐지
34362,4774042025,경상북도 안동군 도산면 단천동,폐지
34363,4774042026,경상북도 안동군 도산면 가송동,폐지
34364,4774042027,경상북도 안동군 도산면 태자동,폐지
34365,4774042028,경상북도 안동군 도산면 온혜동,폐지
34366,4774042029,경상북도 안동군 도산면 운곡동,폐지
34367,4774042030,경상북도 안동군 도산면 의일동,폐지
34368,4774042031,경상북도 안동군 도산면 동부동,폐지
34369,4774042032,경상북도 안동군 도산면 서부동,폐지
34370,4774042033,경상북도 안동군 도산면 선양동,폐지
34371,4774042034,경상북도 안동군 도산면 토계리,폐지
34372,4774042035,경상북도 안동군 도산면 분천리,폐지
34373,4774042036,경상북도 안동군 도산면 의촌리,폐지
34374,4774042037,경상북도 안동군 도산면 원천리,폐지
34375,4774042038,경상북도 안동군 도산면 단천리,폐지
34376,4774042039,경상북도 안동군 도산면 가송리,폐지
34377,4774042040,경상북도 안동군 도산면 태자리,폐지
34378,4774042041,경상북도 안동군 도산면 온혜리,폐지
34379,4774042042,경상북도 안동군 도산면 운곡리,폐지
34380,4774042043,경상북도 안동군 도산면 의일리,폐지
34381,4774042044,경상북도 안동군 도산면 동부리,폐지
34382,4774042045,경상북도 안동군 도산면 서부리,폐지
34383,4774042046,경상북도 안동군 도산면 선양리,폐지
34384,4774043000,경상북도 안동군 녹전면,폐지
34385,4774043021,경상북도 안동군 녹전면 신평동,폐지
34386,4774043022,경상북도 안동군 녹전면 갈현동,폐지
34387,4774043023,경상북도 안동군 녹전면 매정동,폐지
34388,4774043024,경상북도 안동군 녹전면 원천동,폐지
34389,4774043025,경상북도 안동군 녹전면 사천동,폐지
34390,4774043026,경상북도 안동군 녹전면 녹래동,폐지
34391,4774043027,경상북도 안동군 녹전면 죽송동,폐지
34392,4774043028,경상북도 안동군 녹전면 구송동,폐지
34393,4774043029,경상북도 안동군 녹전면 사신동,폐지
34394,4774043030,경상북도 안동군 녹전면 서삼동,폐지
34395,4774043031,경상북도 안동군 녹전면 신평리,폐지
34396,4774043032,경상북도 안동군 녹전면 갈현리,폐지
34397,4774043033,경상북도 안동군 녹전면 매정리,폐지
34398,4774043034,경상북도 안동군 녹전면 원천리,폐지
34399,4774043035,경상북도 안동군 녹전면 사천리,폐지
34400,4774043036,경상북도 안동군 녹전면 녹래리,폐지
34401,4774043037,경상북도 안동군 녹전면 죽송리,폐지
34402,4774043038,경상북도 안동군 녹전면 구송리,폐지
34403,4774043039,경상북도 안동군 녹전면 사신리,폐지
34404,4774043040,경상북도 안동군 녹전면 서삼리,폐지
34405,4775000000,경상북도 청송군,존재
34406,4775003000,경상북도 청송군 청송면,폐지
34407,4775003001,경상북도 청송군 청송면 월막동,폐지
34408,4775003002,경상북도 청송군 청송면 덕동,폐지
34409,4775003003,경상북도 청송군 청송면 금곡동,폐지
34410,4775003004,경상북도 청송군 청송면 청운동,폐지
34411,4775003005,경상북도 청송군 청송면 송생동,폐지
34412,4775003006,경상북도 청송군 청송면 교동,폐지
34413,4775003007,경상북도 청송군 청송면 거대동,폐지
34414,4775003008,경상북도 청송군 청송면 월외동,폐지
34415,4775003009,경상북도 청송군 청송면 부곡동,폐지
34416,4775011000,경상북도 청송군 청송읍,폐지
34417,4775011021,경상북도 청송군 청송읍 월막동,폐지
34418,4775011022,경상북도 청송군 청송읍 덕동,폐지
34419,4775011023,경상북도 청송군 청송읍 금곡동,폐지
34420,4775011024,경상북도 청송군 청송읍 청운동,폐지
34421,4775011025,경상북도 청송군 청송읍 송생동,폐지
34422,4775011026,경상북도 청송군 청송읍 교동,폐지
34423,4775011027,경상북도 청송군 청송읍 거대동,폐지
34424,4775011028,경상북도 청송군 청송읍 월외동,폐지
34425,4775011029,경상북도 청송군 청송읍 부곡동,폐지
34426,4775025000,경상북도 청송군 청송읍,존재
34427,4775025021,경상북도 청송군 청송읍 월막리,존재
34428,4775025022,경상북도 청송군 청송읍 덕리,존재
34429,4775025023,경상북도 청송군 청송읍 금곡리,존재
34430,4775025024,경상북도 청송군 청송읍 청운리,존재
34431,4775025025,경상북도 청송군 청송읍 송생리,존재
34432,4775025026,경상북도 청송군 청송읍 교리,존재
34433,4775025027,경상북도 청송군 청송읍 거대리,존재
34434,4775025028,경상북도 청송군 청송읍 월외리,존재
34435,4775025029,경상북도 청송군 청송읍 부곡리,존재
34436,4775031000,경상북도 청송군 부동면,폐지
34437,4775031021,경상북도 청송군 부동면 상평동,폐지
34438,4775031022,경상북도 청송군 부동면 지동,폐지
34439,4775031023,경상북도 청송군 부동면 하의동,폐지
34440,4775031024,경상북도 청송군 부동면 상의동,폐지
34441,4775031025,경상북도 청송군 부동면 부일동,폐지
34442,4775031026,경상북도 청송군 부동면 신점동,폐지
34443,4775031027,경상북도 청송군 부동면 이전동,폐지
34444,4775031028,경상북도 청송군 부동면 내룡동,폐지
34445,4775031029,경상북도 청송군 부동면 라동,폐지
34446,4775031030,경상북도 청송군 부동면 항동,폐지
34447,4775031031,경상북도 청송군 부동면 상평리,폐지
34448,4775031032,경상북도 청송군 부동면 지리,폐지
34449,4775031033,경상북도 청송군 부동면 하의리,폐지
34450,4775031034,경상북도 청송군 부동면 상의리,폐지
34451,4775031035,경상북도 청송군 부동면 부일리,폐지
34452,4775031036,경상북도 청송군 부동면 신점리,폐지
34453,4775031037,경상북도 청송군 부동면 이전리,폐지
34454,4775031038,경상북도 청송군 부동면 내룡리,폐지
34455,4775031039,경상북도 청송군 부동면 라리,폐지
34456,4775031040,경상북도 청송군 부동면 항리,폐지
34457,4775031500,경상북도 청송군 주왕산면,존재
34458,4775031521,경상북도 청송군 주왕산면 상평리,존재
34459,4775031522,경상북도 청송군 주왕산면 지리,존재
34460,4775031523,경상북도 청송군 주왕산면 하의리,존재
34461,4775031524,경상북도 청송군 주왕산면 상의리,존재
34462,4775031525,경상북도 청송군 주왕산면 부일리,존재
34463,4775031526,경상북도 청송군 주왕산면 신점리,존재
34464,4775031527,경상북도 청송군 주왕산면 주산지리,존재
34465,4775031528,경상북도 청송군 주왕산면 내룡리,존재
34466,4775031529,경상북도 청송군 주왕산면 라리,존재
34467,4775031530,경상북도 청송군 주왕산면 항리,존재
34468,4775032000,경상북도 청송군 부남면,존재
34469,4775032021,경상북도 청송군 부남면 감연동,폐지
34470,4775032022,경상북도 청송군 부남면 대전동,폐지
34471,4775032023,경상북도 청송군 부남면 홍원동,폐지
34472,4775032024,경상북도 청송군 부남면 하속동,폐지
34473,4775032025,경상북도 청송군 부남면 구천동,폐지
34474,4775032026,경상북도 청송군 부남면 화장동,폐지
34475,4775032027,경상북도 청송군 부남면 이현동,폐지
34476,4775032028,경상북도 청송군 부남면 중기동,폐지
34477,4775032029,경상북도 청송군 부남면 양숙동,폐지
34478,4775032030,경상북도 청송군 부남면 감연리,존재
34479,4775032031,경상북도 청송군 부남면 대전리,존재
34480,4775032032,경상북도 청송군 부남면 홍원리,존재
34481,4775032033,경상북도 청송군 부남면 하속리,존재
34482,4775032034,경상북도 청송군 부남면 구천리,존재
34483,4775032035,경상북도 청송군 부남면 화장리,존재
34484,4775032036,경상북도 청송군 부남면 이현리,존재
34485,4775032037,경상북도 청송군 부남면 중기리,존재
34486,4775032038,경상북도 청송군 부남면 양숙리,존재
34487,4775033000,경상북도 청송군 현동면,존재
34488,4775033021,경상북도 청송군 현동면 도평동,폐지
34489,4775033022,경상북도 청송군 현동면 거성동,폐지
34490,4775033023,경상북도 청송군 현동면 눌인동,폐지
